Year,District,Code,Location,type_of_crime,total
2019,Tempelhof-Schöneberg,70505,Mariendorf,Fire,21
2019,Tempelhof-Schöneberg,70505,Mariendorf,Arson,7
2019,Tempelhof-Schöneberg,70505,Mariendorf,Damage,400
2019,Tempelhof-Schöneberg,70505,Mariendorf,Graffiti,68
2019,Tempelhof-Schöneberg,70505,Mariendorf,Drugs,86
2019,Tempelhof-Schöneberg,70505,Mariendorf,Local,1080
2019,Tempelhof-Schöneberg,70606,Marienfelde,Robbery,16
2019,Tempelhof-Schöneberg,70606,Marienfelde,Street_robbery,9
2019,Tempelhof-Schöneberg,70606,Marienfelde,Injury,260
2019,Tempelhof-Schöneberg,70606,Marienfelde,Agg_assault,67
2019,Tempelhof-Schöneberg,70606,Marienfelde,Threat,102
2019,Tempelhof-Schöneberg,70606,Marienfelde,Theft,947
2019,Tempelhof-Schöneberg,70606,Marienfelde,Car,48
2019,Tempelhof-Schöneberg,70606,Marienfelde,From_car,191
2019,Tempelhof-Schöneberg,70606,Marienfelde,Bike,107
2019,Tempelhof-Schöneberg,70606,Marienfelde,Burglary,46
2019,Tempelhof-Schöneberg,70606,Marienfelde,Fire,23
2019,Tempelhof-Schöneberg,70606,Marienfelde,Arson,10
2019,Tempelhof-Schöneberg,70606,Marienfelde,Damage,251
2019,Tempelhof-Schöneberg,70606,Marienfelde,Graffiti,40
2019,Tempelhof-Schöneberg,70606,Marienfelde,Drugs,41
2019,Tempelhof-Schöneberg,70606,Marienfelde,Local,557
2019,Tempelhof-Schöneberg,70707,Lichtenrade,Robbery,33
2019,Tempelhof-Schöneberg,70707,Lichtenrade,Street_robbery,22
2019,Tempelhof-Schöneberg,70707,Lichtenrade,Injury,329
2019,Tempelhof-Schöneberg,70707,Lichtenrade,Agg_assault,54
2019,Tempelhof-Schöneberg,70707,Lichtenrade,Threat,129
2019,Tempelhof-Schöneberg,70707,Lichtenrade,Theft,1008
2019,Tempelhof-Schöneberg,70707,Lichtenrade,Car,80
2019,Tempelhof-Schöneberg,70707,Lichtenrade,From_car,225
2019,Tempelhof-Schöneberg,70707,Lichtenrade,Bike,126
2019,Tempelhof-Schöneberg,70707,Lichtenrade,Burglary,95
2019,Tempelhof-Schöneberg,70707,Lichtenrade,Fire,36
2019,Tempelhof-Schöneberg,70707,Lichtenrade,Arson,12
2019,Tempelhof-Schöneberg,70707,Lichtenrade,Damage,398
2019,Tempelhof-Schöneberg,70707,Lichtenrade,Graffiti,71
2019,Tempelhof-Schöneberg,70707,Lichtenrade,Drugs,69
2019,Tempelhof-Schöneberg,70707,Lichtenrade,Local,675
2019,Tempelhof-Schöneberg,79900,"Bezirk (Th-Sb), nicht zuzuordnen",Robbery,2
2019,Tempelhof-Schöneberg,79900,"Bezirk (Th-Sb), nicht zuzuordnen",Street_robbery,2
2019,Tempelhof-Schöneberg,79900,"Bezirk (Th-Sb), nicht zuzuordnen",Injury,5
2019,Tempelhof-Schöneberg,79900,"Bezirk (Th-Sb), nicht zuzuordnen",Agg_assault,1
2019,Tempelhof-Schöneberg,79900,"Bezirk (Th-Sb), nicht zuzuordnen",Threat,5
2019,Tempelhof-Schöneberg,79900,"Bezirk (Th-Sb), nicht zuzuordnen",Theft,48
2019,Tempelhof-Schöneberg,79900,"Bezirk (Th-Sb), nicht zuzuordnen",Car,1
2019,Tempelhof-Schöneberg,79900,"Bezirk (Th-Sb), nicht zuzuordnen",From_car,3
2019,Tempelhof-Schöneberg,79900,"Bezirk (Th-Sb), nicht zuzuordnen",Bike,6
2019,Tempelhof-Schöneberg,79900,"Bezirk (Th-Sb), nicht zuzuordnen",Burglary,0
2019,Tempelhof-Schöneberg,79900,"Bezirk (Th-Sb), nicht zuzuordnen",Fire,0
2019,Tempelhof-Schöneberg,79900,"Bezirk (Th-Sb), nicht zuzuordnen",Arson,0
2019,Tempelhof-Schöneberg,79900,"Bezirk (Th-Sb), nicht zuzuordnen",Damage,5
2019,Tempelhof-Schöneberg,79900,"Bezirk (Th-Sb), nicht zuzuordnen",Graffiti,3
2019,Tempelhof-Schöneberg,79900,"Bezirk (Th-Sb), nicht zuzuordnen",Drugs,5
2019,Tempelhof-Schöneberg,79900,"Bezirk (Th-Sb), nicht zuzuordnen",Local,14
2019,Neukölln,80101,Schillerpromenade,Robbery,62
2019,Neukölln,80101,Schillerpromenade,Street_robbery,33
2019,Neukölln,80101,Schillerpromenade,Injury,472
2019,Neukölln,80101,Schillerpromenade,Agg_assault,173
2019,Neukölln,80101,Schillerpromenade,Threat,124
2019,Neukölln,80101,Schillerpromenade,Theft,1983
2019,Neukölln,80101,Schillerpromenade,Car,21
2019,Neukölln,80101,Schillerpromenade,From_car,243
2019,Neukölln,80101,Schillerpromenade,Bike,256
2019,Neukölln,80101,Schillerpromenade,Burglary,101
2019,Neukölln,80101,Schillerpromenade,Fire,24
2019,Neukölln,80101,Schillerpromenade,Arson,16
2019,Neukölln,80101,Schillerpromenade,Damage,404
2019,Neukölln,80101,Schillerpromenade,Graffiti,59
2019,Neukölln,80101,Schillerpromenade,Drugs,458
2019,Neukölln,80101,Schillerpromenade,Local,1138
2019,Neukölln,80102,Neuköllner Mitte/Zentrum,Robbery,100
2019,Neukölln,80102,Neuköllner Mitte/Zentrum,Street_robbery,52
2019,Neukölln,80102,Neuköllner Mitte/Zentrum,Injury,759
2019,Neukölln,80102,Neuköllner Mitte/Zentrum,Agg_assault,270
2019,Neukölln,80102,Neuköllner Mitte/Zentrum,Threat,217
2019,Neukölln,80102,Neuköllner Mitte/Zentrum,Theft,4680
2019,Neukölln,80102,Neuköllner Mitte/Zentrum,Car,30
2019,Neukölln,80102,Neuköllner Mitte/Zentrum,From_car,458
2019,Neukölln,80102,Neuköllner Mitte/Zentrum,Bike,388
2019,Neukölln,80102,Neuköllner Mitte/Zentrum,Burglary,97
2019,Neukölln,80102,Neuköllner Mitte/Zentrum,Fire,32
2019,Neukölln,80102,Neuköllner Mitte/Zentrum,Arson,18
2019,Neukölln,80102,Neuköllner Mitte/Zentrum,Damage,634
2019,Neukölln,80102,Neuköllner Mitte/Zentrum,Graffiti,119
2019,Neukölln,80102,Neuköllner Mitte/Zentrum,Drugs,469
2019,Neukölln,80102,Neuköllner Mitte/Zentrum,Local,1722
2019,Neukölln,80103,Reuterstraße,Robbery,77
2019,Neukölln,80103,Reuterstraße,Street_robbery,47
2019,Neukölln,80103,Reuterstraße,Injury,604
2019,Neukölln,80103,Reuterstraße,Agg_assault,203
2019,Neukölln,80103,Reuterstraße,Threat,187
2019,Neukölln,80103,Reuterstraße,Theft,3413
2019,Neukölln,80103,Reuterstraße,Car,24
2019,Neukölln,80103,Reuterstraße,From_car,296
2019,Neukölln,80103,Reuterstraße,Bike,628
2019,Neukölln,80103,Reuterstraße,Burglary,114
2019,Neukölln,80103,Reuterstraße,Fire,42
2019,Neukölln,80103,Reuterstraße,Arson,23
2019,Neukölln,80103,Reuterstraße,Damage,593
2019,Neukölln,80103,Reuterstraße,Graffiti,147
2019,Neukölln,80103,Reuterstraße,Drugs,462
2019,Neukölln,80103,Reuterstraße,Local,1717
2019,Neukölln,80104,Rixdorf,Robbery,55
2019,Neukölln,80104,Rixdorf,Street_robbery,40
2019,Neukölln,80104,Rixdorf,Injury,492
2019,Neukölln,80104,Rixdorf,Agg_assault,153
2019,Neukölln,80104,Rixdorf,Threat,148
2019,Neukölln,80104,Rixdorf,Theft,2341
2019,Neukölln,80104,Rixdorf,Car,18
2019,Neukölln,80104,Rixdorf,From_car,293
2019,Neukölln,80104,Rixdorf,Bike,465
2019,Neukölln,80104,Rixdorf,Burglary,92
2019,Neukölln,80104,Rixdorf,Fire,23
2019,Neukölln,80104,Rixdorf,Arson,16
2019,Neukölln,80104,Rixdorf,Damage,548
2019,Neukölln,80104,Rixdorf,Graffiti,90
2019,Neukölln,80104,Rixdorf,Drugs,346
2019,Neukölln,80104,Rixdorf,Local,1506
2019,Neukölln,80105,Köllnische Heide,Robbery,24
2019,Neukölln,80105,Köllnische Heide,Street_robbery,8
2019,Neukölln,80105,Köllnische Heide,Injury,221
2019,Neukölln,80105,Köllnische Heide,Agg_assault,56
2019,Neukölln,80105,Köllnische Heide,Threat,98
2019,Neukölln,80105,Köllnische Heide,Theft,1187
2019,Neukölln,80105,Köllnische Heide,Car,48
2019,Neukölln,80105,Köllnische Heide,From_car,291
2019,Neukölln,80105,Köllnische Heide,Bike,46
2019,Neukölln,80105,Köllnische Heide,Burglary,41
2019,Neukölln,80105,Köllnische Heide,Fire,23
2019,Neukölln,80105,Köllnische Heide,Arson,12
2019,Neukölln,80105,Köllnische Heide,Damage,208
2019,Neukölln,80105,Köllnische Heide,Graffiti,15
2019,Neukölln,80105,Köllnische Heide,Drugs,85
2019,Neukölln,80105,Köllnische Heide,Local,600
2019,Neukölln,80206,Britz,Robbery,52
2019,Neukölln,80206,Britz,Street_robbery,30
2019,Neukölln,80206,Britz,Injury,464
2019,Neukölln,80206,Britz,Agg_assault,107
2019,Neukölln,80206,Britz,Threat,217
2019,Neukölln,80206,Britz,Theft,2094
2019,Neukölln,80206,Britz,Car,69
2019,Neukölln,80206,Britz,From_car,463
2019,Neukölln,80206,Britz,Bike,195
2019,Neukölln,80206,Britz,Burglary,191
2019,Neukölln,80206,Britz,Fire,25
2019,Neukölln,80206,Britz,Arson,12
2019,Neukölln,80206,Britz,Damage,514
2019,Neukölln,80206,Britz,Graffiti,63
2019,Neukölln,80206,Britz,Drugs,145
2019,Neukölln,80206,Britz,Local,1346
2019,Neukölln,80207,Buckow,Robbery,24
2019,Neukölln,80207,Buckow,Street_robbery,14
2019,Neukölln,80207,Buckow,Injury,222
2019,Neukölln,80207,Buckow,Agg_assault,42
2019,Neukölln,80207,Buckow,Threat,119
2019,Neukölln,80207,Buckow,Theft,567
2019,Neukölln,80207,Buckow,Car,29
2019,Neukölln,80207,Buckow,From_car,155
2019,Neukölln,80207,Buckow,Bike,39
2019,Neukölln,80207,Buckow,Burglary,49
2019,Neukölln,80207,Buckow,Fire,13
2019,Neukölln,80207,Buckow,Arson,6
2019,Neukölln,80207,Buckow,Damage,324
2019,Neukölln,80207,Buckow,Graffiti,10
2019,Neukölln,80207,Buckow,Drugs,51
2019,Neukölln,80207,Buckow,Local,678
2019,Neukölln,80308,Gropiusstadt,Robbery,48
2019,Neukölln,80308,Gropiusstadt,Street_robbery,27
2019,Neukölln,80308,Gropiusstadt,Injury,448
2019,Neukölln,80308,Gropiusstadt,Agg_assault,129
2019,Neukölln,80308,Gropiusstadt,Threat,171
2019,Neukölln,80308,Gropiusstadt,Theft,1683
2019,Neukölln,80308,Gropiusstadt,Car,45
2019,Neukölln,80308,Gropiusstadt,From_car,334
2019,Neukölln,80308,Gropiusstadt,Bike,105
2019,Neukölln,80308,Gropiusstadt,Burglary,72
2019,Neukölln,80308,Gropiusstadt,Fire,21
2019,Neukölln,80308,Gropiusstadt,Arson,7
2019,Neukölln,80308,Gropiusstadt,Damage,368
2019,Neukölln,80308,Gropiusstadt,Graffiti,30
2019,Neukölln,80308,Gropiusstadt,Drugs,47
2019,Neukölln,80308,Gropiusstadt,Local,1037
2019,Neukölln,80409,Buckow Nord,Robbery,11
2019,Neukölln,80409,Buckow Nord,Street_robbery,5
2019,Neukölln,80409,Buckow Nord,Injury,82
2019,Neukölln,80409,Buckow Nord,Agg_assault,19
2019,Neukölln,80409,Buckow Nord,Threat,42
2019,Neukölln,80409,Buckow Nord,Theft,366
2019,Neukölln,80409,Buckow Nord,Car,11
2019,Neukölln,80409,Buckow Nord,From_car,81
2019,Neukölln,80409,Buckow Nord,Bike,32
2019,Neukölln,80409,Buckow Nord,Burglary,30
2019,Neukölln,80409,Buckow Nord,Fire,5
2019,Neukölln,80409,Buckow Nord,Arson,3
2019,Neukölln,80409,Buckow Nord,Damage,83
2019,Neukölln,80409,Buckow Nord,Graffiti,4
2019,Neukölln,80409,Buckow Nord,Drugs,11
2019,Neukölln,80409,Buckow Nord,Local,216
2019,Neukölln,80410,Rudow,Robbery,25
2019,Neukölln,80410,Rudow,Street_robbery,16
2019,Neukölln,80410,Rudow,Injury,303
2019,Neukölln,80410,Rudow,Agg_assault,65
2019,Neukölln,80410,Rudow,Threat,134
2019,Neukölln,80410,Rudow,Theft,898
2019,Neukölln,80410,Rudow,Car,75
2019,Neukölln,80410,Rudow,From_car,209
2019,Neukölln,80410,Rudow,Bike,93
2019,Neukölln,80410,Rudow,Burglary,129
2019,Neukölln,80410,Rudow,Fire,14
2019,Neukölln,80410,Rudow,Arson,11
2019,Neukölln,80410,Rudow,Damage,314
2019,Neukölln,80410,Rudow,Graffiti,15
2019,Neukölln,80410,Rudow,Drugs,45
2019,Neukölln,80410,Rudow,Local,696
2019,Neukölln,89900,"Bezirk (Nk), nicht zuzuordnen",Robbery,2
2019,Neukölln,89900,"Bezirk (Nk), nicht zuzuordnen",Street_robbery,1
2019,Neukölln,89900,"Bezirk (Nk), nicht zuzuordnen",Injury,5
2019,Neukölln,89900,"Bezirk (Nk), nicht zuzuordnen",Agg_assault,2
2019,Neukölln,89900,"Bezirk (Nk), nicht zuzuordnen",Threat,10
2019,Neukölln,89900,"Bezirk (Nk), nicht zuzuordnen",Theft,79
2019,Neukölln,89900,"Bezirk (Nk), nicht zuzuordnen",Car,0
2019,Neukölln,89900,"Bezirk (Nk), nicht zuzuordnen",From_car,13
2019,Neukölln,89900,"Bezirk (Nk), nicht zuzuordnen",Bike,4
2019,Neukölln,89900,"Bezirk (Nk), nicht zuzuordnen",Burglary,0
2019,Neukölln,89900,"Bezirk (Nk), nicht zuzuordnen",Fire,0
2019,Neukölln,89900,"Bezirk (Nk), nicht zuzuordnen",Arson,0
2019,Neukölln,89900,"Bezirk (Nk), nicht zuzuordnen",Damage,6
2019,Neukölln,89900,"Bezirk (Nk), nicht zuzuordnen",Graffiti,3
2019,Neukölln,89900,"Bezirk (Nk), nicht zuzuordnen",Drugs,7
2019,Neukölln,89900,"Bezirk (Nk), nicht zuzuordnen",Local,21
2019,Treptow-Köpenick,90101,Alt-Treptow,Robbery,32
2019,Treptow-Köpenick,90101,Alt-Treptow,Street_robbery,21
2019,Treptow-Köpenick,90101,Alt-Treptow,Injury,203
2019,Treptow-Köpenick,90101,Alt-Treptow,Agg_assault,60
2019,Treptow-Köpenick,90101,Alt-Treptow,Threat,61
2019,Treptow-Köpenick,90101,Alt-Treptow,Theft,1494
2019,Treptow-Köpenick,90101,Alt-Treptow,Car,23
2019,Treptow-Köpenick,90101,Alt-Treptow,From_car,108
2019,Treptow-Köpenick,90101,Alt-Treptow,Bike,312
2019,Treptow-Köpenick,90101,Alt-Treptow,Burglary,31
2019,Treptow-Köpenick,90101,Alt-Treptow,Fire,10
2019,Treptow-Köpenick,90101,Alt-Treptow,Arson,3
2019,Treptow-Köpenick,90101,Alt-Treptow,Damage,189
2019,Treptow-Köpenick,90101,Alt-Treptow,Graffiti,52
2019,Treptow-Köpenick,90101,Alt-Treptow,Drugs,141
2019,Treptow-Köpenick,90101,Alt-Treptow,Local,791
2019,Treptow-Köpenick,90102,Plänterwald,Robbery,5
2019,Treptow-Köpenick,90102,Plänterwald,Street_robbery,1
2019,Treptow-Köpenick,90102,Plänterwald,Injury,56
2019,Treptow-Köpenick,90102,Plänterwald,Agg_assault,11
2019,Treptow-Köpenick,90102,Plänterwald,Threat,34
2019,Treptow-Köpenick,90102,Plänterwald,Theft,536
2019,Treptow-Köpenick,90102,Plänterwald,Car,32
2019,Treptow-Köpenick,90102,Plänterwald,From_car,97
2019,Treptow-Köpenick,90102,Plänterwald,Bike,64
2019,Treptow-Köpenick,90102,Plänterwald,Burglary,38
2019,Treptow-Köpenick,90102,Plänterwald,Fire,2
2019,Treptow-Köpenick,90102,Plänterwald,Arson,1
2019,Treptow-Köpenick,90102,Plänterwald,Damage,102
2019,Treptow-Köpenick,90102,Plänterwald,Graffiti,16
2019,Treptow-Köpenick,90102,Plänterwald,Drugs,7
2019,Treptow-Köpenick,90102,Plänterwald,Local,257
2019,Treptow-Köpenick,90103,Baumschulenweg,Robbery,14
2019,Treptow-Köpenick,90103,Baumschulenweg,Street_robbery,8
2019,Treptow-Köpenick,90103,Baumschulenweg,Injury,122
2019,Treptow-Köpenick,90103,Baumschulenweg,Agg_assault,17
2019,Treptow-Köpenick,90103,Baumschulenweg,Threat,62
2019,Treptow-Köpenick,90103,Baumschulenweg,Theft,806
2019,Treptow-Köpenick,90103,Baumschulenweg,Car,45
2019,Treptow-Köpenick,90103,Baumschulenweg,From_car,137
2019,Treptow-Köpenick,90103,Baumschulenweg,Bike,142
2019,Treptow-Köpenick,90103,Baumschulenweg,Burglary,43
2019,Treptow-Köpenick,90103,Baumschulenweg,Fire,10
2019,Treptow-Köpenick,90103,Baumschulenweg,Arson,7
2019,Treptow-Köpenick,90103,Baumschulenweg,Damage,142
2019,Treptow-Köpenick,90103,Baumschulenweg,Graffiti,26
2019,Treptow-Köpenick,90103,Baumschulenweg,Drugs,30
2019,Treptow-Köpenick,90103,Baumschulenweg,Local,317
2019,Treptow-Köpenick,90104,Johannisthal,Robbery,12
2019,Treptow-Köpenick,90104,Johannisthal,Street_robbery,6
2019,Treptow-Köpenick,90104,Johannisthal,Injury,121
2019,Treptow-Köpenick,90104,Johannisthal,Agg_assault,21
2019,Treptow-Köpenick,90104,Johannisthal,Threat,67
2019,Treptow-Köpenick,90104,Johannisthal,Theft,591
2019,Treptow-Köpenick,90104,Johannisthal,Car,47
2019,Treptow-Köpenick,90104,Johannisthal,From_car,161
2019,Treptow-Köpenick,90104,Johannisthal,Bike,90
2019,Treptow-Köpenick,90104,Johannisthal,Burglary,39
2019,Treptow-Köpenick,90104,Johannisthal,Fire,14
2019,Treptow-Köpenick,90104,Johannisthal,Arson,6
2019,Treptow-Köpenick,90104,Johannisthal,Damage,143
2019,Treptow-Köpenick,90104,Johannisthal,Graffiti,11
2019,Treptow-Köpenick,90104,Johannisthal,Drugs,32
2019,Treptow-Köpenick,90104,Johannisthal,Local,340
2019,Treptow-Köpenick,90205,Oberschöneweide,Robbery,10
2019,Treptow-Köpenick,90205,Oberschöneweide,Street_robbery,4
2019,Treptow-Köpenick,90205,Oberschöneweide,Injury,335
2019,Treptow-Köpenick,90205,Oberschöneweide,Agg_assault,76
2019,Treptow-Köpenick,90205,Oberschöneweide,Threat,96
2019,Treptow-Köpenick,90205,Oberschöneweide,Theft,1202
2019,Treptow-Köpenick,90205,Oberschöneweide,Car,79
2019,Treptow-Köpenick,90205,Oberschöneweide,From_car,362
2019,Treptow-Köpenick,90205,Oberschöneweide,Bike,168
2019,Treptow-Köpenick,90205,Oberschöneweide,Burglary,37
2019,Treptow-Köpenick,90205,Oberschöneweide,Fire,24
2019,Treptow-Köpenick,90205,Oberschöneweide,Arson,11
2019,Treptow-Köpenick,90205,Oberschöneweide,Damage,333
2019,Treptow-Köpenick,90205,Oberschöneweide,Graffiti,63
2019,Treptow-Köpenick,90205,Oberschöneweide,Drugs,84
2019,Treptow-Köpenick,90205,Oberschöneweide,Local,749
2019,Treptow-Köpenick,90206,Niederschöneweide,Robbery,16
2019,Treptow-Köpenick,90206,Niederschöneweide,Street_robbery,10
2019,Treptow-Köpenick,90206,Niederschöneweide,Injury,222
2019,Treptow-Köpenick,90206,Niederschöneweide,Agg_assault,61
2019,Treptow-Köpenick,90206,Niederschöneweide,Threat,60
2019,Treptow-Köpenick,90206,Niederschöneweide,Theft,1042
2019,Treptow-Köpenick,90206,Niederschöneweide,Car,30
2019,Treptow-Köpenick,90206,Niederschöneweide,From_car,83
2019,Treptow-Köpenick,90206,Niederschöneweide,Bike,172
2019,Treptow-Köpenick,90206,Niederschöneweide,Burglary,20
2019,Treptow-Köpenick,90206,Niederschöneweide,Fire,9
2019,Treptow-Köpenick,90206,Niederschöneweide,Arson,4
2019,Treptow-Köpenick,90206,Niederschöneweide,Damage,251
2019,Treptow-Köpenick,90206,Niederschöneweide,Graffiti,106
2019,Treptow-Köpenick,90206,Niederschöneweide,Drugs,48
2019,Treptow-Köpenick,90206,Niederschöneweide,Local,418
2019,Treptow-Köpenick,90207,Adlershof,Robbery,14
2019,Treptow-Köpenick,90207,Adlershof,Street_robbery,9
2019,Treptow-Köpenick,90207,Adlershof,Injury,171
2019,Treptow-Köpenick,90207,Adlershof,Agg_assault,36
2019,Treptow-Köpenick,90207,Adlershof,Threat,78
2019,Treptow-Köpenick,90207,Adlershof,Theft,983
2019,Treptow-Köpenick,90207,Adlershof,Car,48
2019,Treptow-Köpenick,90207,Adlershof,From_car,140
2019,Treptow-Köpenick,90207,Adlershof,Bike,240
2019,Treptow-Köpenick,90207,Adlershof,Burglary,23
2019,Treptow-Köpenick,90207,Adlershof,Fire,9
2019,Treptow-Köpenick,90207,Adlershof,Arson,6
2019,Treptow-Köpenick,90207,Adlershof,Damage,240
2019,Treptow-Köpenick,90207,Adlershof,Graffiti,52
2019,Treptow-Köpenick,90207,Adlershof,Drugs,28
2019,Treptow-Köpenick,90207,Adlershof,Local,396
2019,Treptow-Köpenick,90208,Köllnische Vorstadt/Spindlersfeld,Robbery,1
2019,Treptow-Köpenick,90208,Köllnische Vorstadt/Spindlersfeld,Street_robbery,1
2019,Treptow-Köpenick,90208,Köllnische Vorstadt/Spindlersfeld,Injury,130
2019,Treptow-Köpenick,90208,Köllnische Vorstadt/Spindlersfeld,Agg_assault,31
2019,Treptow-Köpenick,90208,Köllnische Vorstadt/Spindlersfeld,Threat,36
2019,Treptow-Köpenick,90208,Köllnische Vorstadt/Spindlersfeld,Theft,360
2019,Treptow-Köpenick,90208,Köllnische Vorstadt/Spindlersfeld,Car,17
2019,Treptow-Köpenick,90208,Köllnische Vorstadt/Spindlersfeld,From_car,52
2019,Treptow-Köpenick,90208,Köllnische Vorstadt/Spindlersfeld,Bike,80
2019,Treptow-Köpenick,90208,Köllnische Vorstadt/Spindlersfeld,Burglary,13
2019,Treptow-Köpenick,90208,Köllnische Vorstadt/Spindlersfeld,Fire,12
2019,Treptow-Köpenick,90208,Köllnische Vorstadt/Spindlersfeld,Arson,4
2019,Treptow-Köpenick,90208,Köllnische Vorstadt/Spindlersfeld,Damage,151
2019,Treptow-Köpenick,90208,Köllnische Vorstadt/Spindlersfeld,Graffiti,33
2019,Treptow-Köpenick,90208,Köllnische Vorstadt/Spindlersfeld,Drugs,24
2019,Treptow-Köpenick,90208,Köllnische Vorstadt/Spindlersfeld,Local,259
2019,Treptow-Köpenick,90309,Altglienicke,Robbery,11
2019,Treptow-Köpenick,90309,Altglienicke,Street_robbery,8
2019,Treptow-Köpenick,90309,Altglienicke,Injury,213
2019,Treptow-Köpenick,90309,Altglienicke,Agg_assault,44
2019,Treptow-Köpenick,90309,Altglienicke,Threat,78
2019,Treptow-Köpenick,90309,Altglienicke,Theft,671
2019,Treptow-Köpenick,90309,Altglienicke,Car,88
2019,Treptow-Köpenick,90309,Altglienicke,From_car,120
2019,Treptow-Köpenick,90309,Altglienicke,Bike,91
2019,Treptow-Köpenick,90309,Altglienicke,Burglary,55
2019,Treptow-Köpenick,90309,Altglienicke,Fire,16
2019,Treptow-Köpenick,90309,Altglienicke,Arson,5
2019,Treptow-Köpenick,90309,Altglienicke,Damage,164
2019,Treptow-Köpenick,90309,Altglienicke,Graffiti,21
2019,Treptow-Köpenick,90309,Altglienicke,Drugs,39
2019,Treptow-Köpenick,90309,Altglienicke,Local,442
2019,Treptow-Köpenick,90310,Bohnsdorf,Robbery,5
2019,Treptow-Köpenick,90310,Bohnsdorf,Street_robbery,3
2019,Treptow-Köpenick,90310,Bohnsdorf,Injury,107
2019,Treptow-Köpenick,90310,Bohnsdorf,Agg_assault,20
2019,Treptow-Köpenick,90310,Bohnsdorf,Threat,42
2019,Treptow-Köpenick,90310,Bohnsdorf,Theft,442
2019,Treptow-Köpenick,90310,Bohnsdorf,Car,25
2019,Treptow-Köpenick,90310,Bohnsdorf,From_car,66
2019,Treptow-Köpenick,90310,Bohnsdorf,Bike,61
2019,Treptow-Köpenick,90310,Bohnsdorf,Burglary,28
2019,Treptow-Köpenick,90310,Bohnsdorf,Fire,5
2019,Treptow-Köpenick,90310,Bohnsdorf,Arson,3
2019,Treptow-Köpenick,90310,Bohnsdorf,Damage,118
2019,Treptow-Köpenick,90310,Bohnsdorf,Graffiti,11
2019,Treptow-Köpenick,90310,Bohnsdorf,Drugs,14
2019,Treptow-Köpenick,90310,Bohnsdorf,Local,255
2019,Treptow-Köpenick,90311,Grünau,Robbery,2
2019,Treptow-Köpenick,90311,Grünau,Street_robbery,1
2019,Treptow-Köpenick,90311,Grünau,Injury,33
2019,Treptow-Köpenick,90311,Grünau,Agg_assault,8
2019,Treptow-Köpenick,90311,Grünau,Threat,23
2019,Treptow-Köpenick,90311,Grünau,Theft,251
2019,Treptow-Köpenick,90311,Grünau,Car,12
2019,Treptow-Köpenick,90311,Grünau,From_car,35
2019,Treptow-Köpenick,90311,Grünau,Bike,73
2019,Treptow-Köpenick,90311,Grünau,Burglary,14
2019,Treptow-Köpenick,90311,Grünau,Fire,15
2019,Treptow-Köpenick,90311,Grünau,Arson,9
2019,Treptow-Köpenick,90311,Grünau,Damage,136
2019,Treptow-Köpenick,90311,Grünau,Graffiti,64
2019,Treptow-Köpenick,90311,Grünau,Drugs,8
2019,Treptow-Köpenick,90311,Grünau,Local,114
2019,Treptow-Köpenick,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,Robbery,3
2019,Treptow-Köpenick,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,Street_robbery,0
2019,Treptow-Köpenick,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,Injury,22
2019,Treptow-Köpenick,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,Agg_assault,3
2019,Treptow-Köpenick,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,Threat,10
2019,Treptow-Köpenick,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,Theft,79
2019,Treptow-Köpenick,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,Car,9
2019,Treptow-Köpenick,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,From_car,8
2019,Treptow-Köpenick,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,Bike,11
2019,Treptow-Köpenick,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,Burglary,0
2019,Treptow-Köpenick,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,Fire,5
2019,Treptow-Köpenick,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,Arson,4
2019,Treptow-Köpenick,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,Damage,16
2019,Treptow-Köpenick,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,Graffiti,3
2019,Treptow-Köpenick,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,Drugs,2
2019,Treptow-Köpenick,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,Local,42
2019,Treptow-Köpenick,90413,Köpenick-Süd,Robbery,3
2019,Treptow-Köpenick,90413,Köpenick-Süd,Street_robbery,2
2019,Treptow-Köpenick,90413,Köpenick-Süd,Injury,46
2019,Treptow-Köpenick,90413,Köpenick-Süd,Agg_assault,5
2019,Treptow-Köpenick,90413,Köpenick-Süd,Threat,14
